rank,k,region_k,missing_rssi,weight_power,use_region_filter,mean_error_m,median_error_m,p90_error_m,max_error_m,nearest_mean_error_m,samples
1,10,3,-100.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
2,10,3,-100.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
3,10,5,-100.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
4,10,5,-100.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
5,10,8,-100.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
6,10,8,-100.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
7,10,10,-100.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
8,10,10,-100.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
9,10,15,-100.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
10,10,15,-100.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
11,10,20,-100.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
12,10,20,-100.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
13,10,3,-95.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
14,10,3,-95.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
15,10,5,-95.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
16,10,5,-95.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
17,10,8,-95.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
18,10,8,-95.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
19,10,10,-95.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
20,10,10,-95.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
21,10,15,-95.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
22,10,15,-95.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
23,10,20,-95.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
24,10,20,-95.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
25,10,3,-90.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
26,10,3,-90.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
27,10,5,-90.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
28,10,5,-90.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
29,10,8,-90.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
30,10,8,-90.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
31,10,10,-90.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
32,10,10,-90.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
33,10,15,-90.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
34,10,15,-90.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
35,10,20,-90.0,2.0,False,2.4405,2.0001,5.0108,11.7934,3.2097,312
36,10,20,-90.0,2.0,True,2.4405,2.0001,5.0108,11.7934,3.2097,312
37,10,3,-100.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
38,10,3,-100.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
39,10,5,-100.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
40,10,5,-100.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
41,10,8,-100.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
42,10,8,-100.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
43,10,10,-100.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
44,10,10,-100.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
45,10,15,-100.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
46,10,15,-100.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
47,10,20,-100.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
48,10,20,-100.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
49,10,3,-95.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
50,10,3,-95.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
51,10,5,-95.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
52,10,5,-95.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
53,10,8,-95.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
54,10,8,-95.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
55,10,10,-95.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
56,10,10,-95.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
57,10,15,-95.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
58,10,15,-95.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
59,10,20,-95.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
60,10,20,-95.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
61,10,3,-90.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
62,10,3,-90.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
63,10,5,-90.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
64,10,5,-90.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
65,10,8,-90.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
66,10,8,-90.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
67,10,10,-90.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
68,10,10,-90.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
69,10,15,-90.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
70,10,15,-90.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
71,10,20,-90.0,1.5,False,2.4413,1.9714,4.9269,11.8004,3.2097,312
72,10,20,-90.0,1.5,True,2.4413,1.9714,4.9269,11.8004,3.2097,312
73,9,3,-100.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
74,9,3,-100.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
75,9,5,-100.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
76,9,5,-100.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
77,9,8,-100.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
78,9,8,-100.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
79,9,10,-100.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
80,9,10,-100.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
81,9,15,-100.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
82,9,15,-100.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
83,9,20,-100.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
84,9,20,-100.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
85,9,3,-95.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
86,9,3,-95.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
87,9,5,-95.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
88,9,5,-95.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
89,9,8,-95.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
90,9,8,-95.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
91,9,10,-95.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
92,9,10,-95.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
93,9,15,-95.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
94,9,15,-95.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
95,9,20,-95.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
96,9,20,-95.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
97,9,3,-90.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
98,9,3,-90.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
99,9,5,-90.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
100,9,5,-90.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
101,9,8,-90.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
102,9,8,-90.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
103,9,10,-90.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
104,9,10,-90.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
105,9,15,-90.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
106,9,15,-90.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
107,9,20,-90.0,1.5,False,2.4497,2.0086,5.0466,11.6371,3.2097,312
108,9,20,-90.0,1.5,True,2.4497,2.0086,5.0466,11.6371,3.2097,312
109,9,3,-100.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
110,9,3,-100.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
111,9,5,-100.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
112,9,5,-100.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
113,9,8,-100.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
114,9,8,-100.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
115,9,10,-100.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
116,9,10,-100.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
117,9,15,-100.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
118,9,15,-100.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
119,9,20,-100.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
120,9,20,-100.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
121,9,3,-95.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
122,9,3,-95.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
123,9,5,-95.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
124,9,5,-95.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
125,9,8,-95.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
126,9,8,-95.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
127,9,10,-95.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
128,9,10,-95.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
129,9,15,-95.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
130,9,15,-95.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
131,9,20,-95.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
132,9,20,-95.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
133,9,3,-90.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
134,9,3,-90.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
135,9,5,-90.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
136,9,5,-90.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
137,9,8,-90.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
138,9,8,-90.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
139,9,10,-90.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
140,9,10,-90.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
141,9,15,-90.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
142,9,15,-90.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
143,9,20,-90.0,2.0,False,2.4521,1.9967,5.0426,11.6538,3.2097,312
144,9,20,-90.0,2.0,True,2.4521,1.9967,5.0426,11.6538,3.2097,312
145,10,3,-100.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
146,10,3,-100.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
147,10,5,-100.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
148,10,5,-100.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
149,10,8,-100.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
150,10,8,-100.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
151,10,10,-100.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
152,10,10,-100.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
153,10,15,-100.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
154,10,15,-100.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
155,10,20,-100.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
156,10,20,-100.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
157,10,3,-95.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
158,10,3,-95.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
159,10,5,-95.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
160,10,5,-95.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
161,10,8,-95.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
162,10,8,-95.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
163,10,10,-95.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
164,10,10,-95.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
165,10,15,-95.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
166,10,15,-95.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
167,10,20,-95.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
168,10,20,-95.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
169,10,3,-90.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
170,10,3,-90.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
171,10,5,-90.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
172,10,5,-90.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
173,10,8,-90.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
174,10,8,-90.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
175,10,10,-90.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
176,10,10,-90.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
177,10,15,-90.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
178,10,15,-90.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
179,10,20,-90.0,1.0,False,2.4528,1.9958,4.9601,11.8094,3.2097,312
180,10,20,-90.0,1.0,True,2.4528,1.9958,4.9601,11.8094,3.2097,312
181,9,3,-100.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
182,9,3,-100.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
183,9,5,-100.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
184,9,5,-100.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
185,9,8,-100.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
186,9,8,-100.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
187,9,10,-100.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
188,9,10,-100.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
189,9,15,-100.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
190,9,15,-100.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
191,9,20,-100.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
192,9,20,-100.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
193,9,3,-95.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
194,9,3,-95.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
195,9,5,-95.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
196,9,5,-95.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
197,9,8,-95.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
198,9,8,-95.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
199,9,10,-95.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
200,9,10,-95.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
201,9,15,-95.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
202,9,15,-95.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
203,9,20,-95.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
204,9,20,-95.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
205,9,3,-90.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
206,9,3,-90.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
207,9,5,-90.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
208,9,5,-90.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
209,9,8,-90.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
210,9,8,-90.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
211,9,10,-90.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
212,9,10,-90.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
213,9,15,-90.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
214,9,15,-90.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
215,9,20,-90.0,1.0,False,2.4591,2.0439,4.9693,11.6197,3.2097,312
216,9,20,-90.0,1.0,True,2.4591,2.0439,4.9693,11.6197,3.2097,312
217,7,3,-100.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
218,7,3,-100.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
219,7,5,-100.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
220,7,5,-100.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
221,7,8,-100.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
222,7,8,-100.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
223,7,10,-100.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
224,7,10,-100.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
225,7,15,-100.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
226,7,15,-100.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
227,7,20,-100.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
228,7,20,-100.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
229,7,3,-95.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
230,7,3,-95.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
231,7,5,-95.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
232,7,5,-95.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
233,7,8,-95.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
234,7,8,-95.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
235,7,10,-95.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
236,7,10,-95.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
237,7,15,-95.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
238,7,15,-95.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
239,7,20,-95.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
240,7,20,-95.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
241,7,3,-90.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
242,7,3,-90.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
243,7,5,-90.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
244,7,5,-90.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
245,7,8,-90.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
246,7,8,-90.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
247,7,10,-90.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
248,7,10,-90.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
249,7,15,-90.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
250,7,15,-90.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
251,7,20,-90.0,1.5,False,2.4664,1.9690,5.2665,11.6277,3.2097,312
252,7,20,-90.0,1.5,True,2.4664,1.9690,5.2665,11.6277,3.2097,312
253,8,3,-100.0,1.5,False,2.4688,1.9798,5.0826,11.4506,3.2097,312
254,8,3,-100.0,1.5,True,2.4688,1.9798,5.0826,11.4506,3.2097,312
255,8,5,-100.0,1.5,False,2.4688,1.9798,5.0826,11.4506,3.2097,312
256,8,5,-100.0,1.5,True,2.4688,1.9798,5.0826,11.4506,3.2097,312
257,8,8,-100.0,1.5,False,2.4688,1.9798,5.0826,11.4506,3.2097,312
258,8,8,-100.0,1.5,True,2.4688,1.9798,5.0826,11.4506,3.2097,312
259,8,10,-100.0,1.5,False,2.4688,1.9798,5.0826,11.4506,3.2097,312
260,8,10,-100.0,1.5,True,2.4688,1.9798,5.0826,11.4506,3.2097,312
261,8,15,-100.0,1.5,False,2.4688,1.9798,5.0826,11.4506,3.2097,312
262,8,15,-100.0,1.5,True,2.4688,1.9798,5.0826,11.4506,3.2097,312
263,8,20,-100.0,1.5,False,2.4688,1.9798,5.0826,11.4506,3.2097,312
264,8,20,-100.0,1.5,True,2.4688,1.9798,5.0826,11.4506,3.2097,312
265,8,3,-95.0,1.5,False,2.4688,1.9798,5.0826,11.4506,3.2097,312
266,8,3,-95.0,1.5,True,2.4688,1.9798,5.0826,11.4506,3.2097,312
267,8,5,-95.0,1.5,False,2.4688,1.9798,5.0826,11.4506,3.2097,312
268,8,5,-95.0,1.5,True,2.4688,1.9798,5.0826,11.4506,3.2097,312
