rank,k,region_k,missing_rssi,weight_power,use_region_filter,mean_error_m,median_error_m,p90_error_m,max_error_m,nearest_mean_error_m,samples
811,3,10,-95.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
812,3,10,-95.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
813,3,15,-95.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
814,3,15,-95.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
815,3,20,-95.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
816,3,20,-95.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
817,3,3,-90.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
818,3,3,-90.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
819,3,5,-90.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
820,3,5,-90.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
821,3,8,-90.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
822,3,8,-90.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
823,3,10,-90.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
824,3,10,-90.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
825,3,15,-90.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
826,3,15,-90.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
827,3,20,-90.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
828,3,20,-90.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
829,3,3,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
830,3,3,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
831,3,5,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
832,3,5,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
833,3,8,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
834,3,8,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
835,3,10,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
836,3,10,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
837,3,15,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
838,3,15,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
839,3,20,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
840,3,20,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
841,3,3,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
842,3,3,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
843,3,5,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
844,3,5,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
845,3,8,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
846,3,8,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
847,3,10,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
848,3,10,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
849,3,15,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
850,3,15,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
851,3,20,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
852,3,20,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
853,3,3,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
854,3,3,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
855,3,5,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
856,3,5,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
857,3,8,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
858,3,8,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
859,3,10,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
860,3,10,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
861,3,15,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
862,3,15,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
863,3,20,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
864,3,20,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
865,2,3,-100.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
866,2,3,-100.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
867,2,5,-100.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
868,2,5,-100.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
869,2,8,-100.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
870,2,8,-100.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
871,2,10,-100.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
872,2,10,-100.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
873,2,15,-100.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
874,2,15,-100.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
875,2,20,-100.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
876,2,20,-100.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
877,2,3,-95.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
878,2,3,-95.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
879,2,5,-95.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
880,2,5,-95.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
881,2,8,-95.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
882,2,8,-95.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
883,2,10,-95.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
884,2,10,-95.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
885,2,15,-95.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
886,2,15,-95.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
887,2,20,-95.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
888,2,20,-95.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
889,2,3,-90.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
890,2,3,-90.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
891,2,5,-90.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
892,2,5,-90.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
893,2,8,-90.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
894,2,8,-90.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
895,2,10,-90.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
896,2,10,-90.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
897,2,15,-90.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
898,2,15,-90.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
899,2,20,-90.0,1.0,False,2.8043,2.0947,6.1112,11.2816,3.2097,312
900,2,20,-90.0,1.0,True,2.8043,2.0947,6.1112,11.2816,3.2097,312
901,2,3,-100.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
902,2,3,-100.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
903,2,5,-100.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
904,2,5,-100.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
905,2,8,-100.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
906,2,8,-100.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
907,2,10,-100.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
908,2,10,-100.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
909,2,15,-100.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
910,2,15,-100.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
911,2,20,-100.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
912,2,20,-100.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
913,2,3,-95.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
914,2,3,-95.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
915,2,5,-95.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
916,2,5,-95.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
917,2,8,-95.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
918,2,8,-95.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
919,2,10,-95.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
920,2,10,-95.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
921,2,15,-95.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
922,2,15,-95.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
923,2,20,-95.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
924,2,20,-95.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
925,2,3,-90.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
926,2,3,-90.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
927,2,5,-90.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
928,2,5,-90.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
929,2,8,-90.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
930,2,8,-90.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
931,2,10,-90.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
932,2,10,-90.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
933,2,15,-90.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
934,2,15,-90.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
935,2,20,-90.0,1.5,False,2.8087,2.1012,6.0325,11.2867,3.2097,312
936,2,20,-90.0,1.5,True,2.8087,2.1012,6.0325,11.2867,3.2097,312
937,2,3,-100.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
938,2,3,-100.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
939,2,5,-100.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
940,2,5,-100.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
941,2,8,-100.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
942,2,8,-100.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
943,2,10,-100.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
944,2,10,-100.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
945,2,15,-100.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
946,2,15,-100.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
947,2,20,-100.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
948,2,20,-100.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
949,2,3,-95.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
950,2,3,-95.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
951,2,5,-95.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
952,2,5,-95.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
953,2,8,-95.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
954,2,8,-95.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
955,2,10,-95.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
956,2,10,-95.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
957,2,15,-95.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
958,2,15,-95.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
959,2,20,-95.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
960,2,20,-95.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
961,2,3,-90.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
962,2,3,-90.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
963,2,5,-90.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
964,2,5,-90.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
965,2,8,-90.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
966,2,8,-90.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
967,2,10,-90.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
968,2,10,-90.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
969,2,15,-90.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
970,2,15,-90.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
971,2,20,-90.0,2.0,False,2.8182,2.1042,5.9465,11.2918,3.2097,312
972,2,20,-90.0,2.0,True,2.8182,2.1042,5.9465,11.2918,3.2097,312
973,1,3,-100.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
974,1,3,-100.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
975,1,5,-100.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
976,1,5,-100.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
977,1,8,-100.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
978,1,8,-100.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
979,1,10,-100.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
980,1,10,-100.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
981,1,15,-100.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
982,1,15,-100.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
983,1,20,-100.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
984,1,20,-100.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
985,1,3,-95.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
986,1,3,-95.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
987,1,5,-95.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
988,1,5,-95.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
989,1,8,-95.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
990,1,8,-95.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
991,1,10,-95.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
992,1,10,-95.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
993,1,15,-95.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
994,1,15,-95.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
995,1,20,-95.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
996,1,20,-95.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
997,1,3,-90.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
998,1,3,-90.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
999,1,5,-90.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1000,1,5,-90.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1001,1,8,-90.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1002,1,8,-90.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1003,1,10,-90.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1004,1,10,-90.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1005,1,15,-90.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1006,1,15,-90.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1007,1,20,-90.0,1.5,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1008,1,20,-90.0,1.5,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1009,1,3,-100.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1010,1,3,-100.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1011,1,3,-100.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1012,1,3,-100.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1013,1,5,-100.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1014,1,5,-100.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1015,1,5,-100.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1016,1,5,-100.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1017,1,8,-100.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1018,1,8,-100.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1019,1,8,-100.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1020,1,8,-100.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1021,1,10,-100.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1022,1,10,-100.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1023,1,10,-100.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1024,1,10,-100.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1025,1,15,-100.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1026,1,15,-100.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1027,1,15,-100.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1028,1,15,-100.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1029,1,20,-100.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1030,1,20,-100.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1031,1,20,-100.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1032,1,20,-100.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1033,1,3,-95.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1034,1,3,-95.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1035,1,3,-95.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1036,1,3,-95.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1037,1,5,-95.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1038,1,5,-95.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1039,1,5,-95.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1040,1,5,-95.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1041,1,8,-95.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1042,1,8,-95.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1043,1,8,-95.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1044,1,8,-95.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1045,1,10,-95.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1046,1,10,-95.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1047,1,10,-95.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1048,1,10,-95.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1049,1,15,-95.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1050,1,15,-95.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1051,1,15,-95.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1052,1,15,-95.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1053,1,20,-95.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1054,1,20,-95.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1055,1,20,-95.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1056,1,20,-95.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1057,1,3,-90.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1058,1,3,-90.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1059,1,3,-90.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1060,1,3,-90.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1061,1,5,-90.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1062,1,5,-90.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1063,1,5,-90.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1064,1,5,-90.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1065,1,8,-90.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1066,1,8,-90.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1067,1,8,-90.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1068,1,8,-90.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1069,1,10,-90.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1070,1,10,-90.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1071,1,10,-90.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1072,1,10,-90.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1073,1,15,-90.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1074,1,15,-90.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1075,1,15,-90.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1076,1,15,-90.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1077,1,20,-90.0,1.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1078,1,20,-90.0,1.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
1079,1,20,-90.0,2.0,False,3.2097,2.4265,6.3383,13.8918,3.2097,312
1080,1,20,-90.0,2.0,True,3.2097,2.4265,6.3383,13.8918,3.2097,312
